# SOURMASH-MANIFEST-VERSION: 1.0,,,,,,,,,,
internal_location,md5,md5short,ksize,moltype,num,scaled,n_hashes,with_abundance,name,filename
ERR1726776.sig,83a83c74724996fc139de0a4f12582f4,83a83c74,21,DNA,0,1000,11995275,1,ERR1726776,-
ERR1726776.sig,3dcf0cb84b60d00cc9e01aa39909d4bd,3dcf0cb8,31,DNA,0,1000,14162439,1,ERR1726776,-
ERR1726776.sig,9138ed22343026d69c48984bacb1477e,9138ed22,51,DNA,0,1000,12993651,1,ERR1726776,-
ERR1726778.sig,fdf4d8f6ee161604bac59f1bc1d45f7b,fdf4d8f6,21,DNA,0,1000,14090096,1,ERR1726778,-
ERR1726778.sig,ba6b389e63128f78b9c1924918c58d75,ba6b389e,31,DNA,0,1000,15981781,1,ERR1726778,-
ERR1726778.sig,61390afd59d13afb7dce7a1ce5987025,61390afd,51,DNA,0,1000,13922044,1,ERR1726778,-
ERR1726783.sig,d3d041eb3eae7c63373b8fcdec308518,d3d041eb,21,DNA,0,1000,13252339,1,ERR1726783,-
ERR1726783.sig,67df3f88000c1bdf0ea854f0650d716d,67df3f88,31,DNA,0,1000,15446431,1,ERR1726783,-
ERR1726783.sig,6d6d85f7a08f956952a810ef471e43c5,6d6d85f7,51,DNA,0,1000,14164703,1,ERR1726783,-
ERR1726786.sig,c6fd528c1f73afe95997335d52d2bb52,c6fd528c,21,DNA,0,1000,12356189,1,ERR1726786,-
ERR1726786.sig,4dfe711efd791193798b2b55327df9e6,4dfe711e,31,DNA,0,1000,14087293,1,ERR1726786,-
ERR1726786.sig,7da3633f67cf11bb1496015ce3562969,7da3633f,51,DNA,0,1000,12663638,1,ERR1726786,-
ERR1726790.sig,646e368a33e4e3fc5942151de83ca01c,646e368a,21,DNA,0,1000,6240796,1,ERR1726790,-
ERR1726790.sig,4353b0c8d5cf944b7312986149863cf8,4353b0c8,31,DNA,0,1000,7553631,1,ERR1726790,-
ERR1726790.sig,0ec62d267cc6918376287581dacc5ce6,0ec62d26,51,DNA,0,1000,7119695,1,ERR1726790,-
ERR1726795.sig,b34a263a4e57d4868e4a33cacaed4f62,b34a263a,21,DNA,0,1000,14767614,1,ERR1726795,-
ERR1726795.sig,cbf9bb07cf86ec3b522efce00e94b40d,cbf9bb07,31,DNA,0,1000,16927526,1,ERR1726795,-
ERR1726795.sig,1464a9a15c27044a5322224da27a4335,1464a9a1,51,DNA,0,1000,14883214,1,ERR1726795,-
ERR1726796.sig,806b6de6cc0f6fb93636486b51e5f708,806b6de6,21,DNA,0,1000,14397336,1,ERR1726796,-
ERR1726796.sig,4f7c01318b09734c0f2be7f56c0d903c,4f7c0131,31,DNA,0,1000,16730593,1,ERR1726796,-
ERR1726796.sig,c927c48a66d45b8a4f3987f65cc2ef68,c927c48a,51,DNA,0,1000,15106595,1,ERR1726796,-
ERR1726797.sig,829979a38d9c0113a7cbca918fb43961,829979a3,21,DNA,0,1000,13107404,1,ERR1726797,-
ERR1726797.sig,23dfe7d6f3ba6d9b0ae427b0c4565fe5,23dfe7d6,31,DNA,0,1000,14947810,1,ERR1726797,-
ERR1726797.sig,e1af8f752dbecb4c961cf3f88d8018e9,e1af8f75,51,DNA,0,1000,13219947,1,ERR1726797,-
ERR1726798.sig,3ad7b8788d263f851df8b216ec7142db,3ad7b878,21,DNA,0,1000,14990581,1,ERR1726798,-
ERR1726798.sig,409811ea64d00ff43fa090ac6ce43e72,409811ea,31,DNA,0,1000,16602604,1,ERR1726798,-
ERR1726798.sig,6b41bd4d6a6bf54254934583e1050933,6b41bd4d,51,DNA,0,1000,13844104,1,ERR1726798,-
ERR1726804.sig,99d922a11304189c4350093158da7c4a,99d922a1,21,DNA,0,1000,11790517,1,ERR1726804,-
ERR1726804.sig,277d5ba3b37402c32837e1cfd01cfdf2,277d5ba3,31,DNA,0,1000,12837081,1,ERR1726804,-
ERR1726804.sig,e3b747c71e9519f5562b29948e9c04ab,e3b747c7,51,DNA,0,1000,10775664,1,ERR1726804,-
ERR1726813.sig,0c0fdd0e9447d73852c8922e26cbfad7,0c0fdd0e,21,DNA,0,1000,11714218,1,ERR1726813,-
ERR1726813.sig,b3af7ec2241ef91cf114b98a821d8cce,b3af7ec2,31,DNA,0,1000,13122313,1,ERR1726813,-
ERR1726813.sig,248803de1da6d0b52bf1a8d074fce852,248803de,51,DNA,0,1000,11238159,1,ERR1726813,-
ERR1726817.sig,84a7e96ff7c886476c3af5f44da50cd4,84a7e96f,21,DNA,0,1000,18738552,1,ERR1726817,-
ERR1726817.sig,1fc3e6f67c49d1b673da05c46fccf8cb,1fc3e6f6,31,DNA,0,1000,19824334,1,ERR1726817,-
ERR1726817.sig,df241d966dc05e5bbfa5139788227a2e,df241d96,51,DNA,0,1000,16392595,1,ERR1726817,-
ERR1726818.sig,7716cb06c6d8ff08c5f183de3f296a4b,7716cb06,21,DNA,0,1000,13531377,1,ERR1726818,-
ERR1726818.sig,e0cb4d9c765e73cf720c1a7c10dcaf38,e0cb4d9c,31,DNA,0,1000,15730471,1,ERR1726818,-
ERR1726818.sig,e8dcc97cdecead9e9784fe3c66232626,e8dcc97c,51,DNA,0,1000,14136829,1,ERR1726818,-
ERR1726819.sig,9ab1b1bcef5829b3c31288500f5b2e3f,9ab1b1bc,21,DNA,0,1000,11827822,1,ERR1726819,-
ERR1726819.sig,2484fa58f598c0b08704555ab612bbfd,2484fa58,31,DNA,0,1000,14201209,1,ERR1726819,-
ERR1726819.sig,3b9b3a72a57e2fba9f6e09aaa8f1ccb6,3b9b3a72,51,DNA,0,1000,13273920,1,ERR1726819,-
ERR1726821.sig,b44f79511e06d40a331a2ffff1685f06,b44f7951,21,DNA,0,1000,20754826,1,ERR1726821,-
ERR1726821.sig,2c011487f8548060b35aae327eb67be7,2c011487,31,DNA,0,1000,21750836,1,ERR1726821,-
ERR1726821.sig,314b9455e81641a80a219ab84be56775,314b9455,51,DNA,0,1000,17716129,1,ERR1726821,-
ERR1726824.sig,f1aef9a1bb74195a94971a776d94b37b,f1aef9a1,21,DNA,0,1000,12052127,1,ERR1726824,-
ERR1726824.sig,60df83fa6eec5ce566e5b7e9d473b9f6,60df83fa,31,DNA,0,1000,13454457,1,ERR1726824,-
ERR1726824.sig,fd3e13eefaa93ef617fd8109e4b82e13,fd3e13ee,51,DNA,0,1000,11601332,1,ERR1726824,-
ERR1726830.sig,169f37985dc37dae1c971a09262c6d25,169f3798,21,DNA,0,1000,13556590,1,ERR1726830,-
ERR1726830.sig,863c46f27614d23656a2ba20be577265,863c46f2,31,DNA,0,1000,14847478,1,ERR1726830,-
ERR1726830.sig,684cd9058090b805dd48bb72c90a5e01,684cd905,51,DNA,0,1000,12996933,1,ERR1726830,-
ERR1726842.sig,b348ac7b51a41fe42a470ad8c14f0344,b348ac7b,21,DNA,0,1000,15028388,1,ERR1726842,-
ERR1726842.sig,86ef2eb8ed8057e58df57f0f751c2873,86ef2eb8,31,DNA,0,1000,15554748,1,ERR1726842,-
ERR1726842.sig,29f0229c7901cff49cd4dbbb10c1d173,29f0229c,51,DNA,0,1000,12581147,1,ERR1726842,-
ERR1726858.sig,fa9227d736b980a72d65fd00780a378c,fa9227d7,21,DNA,0,1000,15860089,1,ERR1726858,-
ERR1726858.sig,96b0953bfc3fbbbf1dda13896933332a,96b0953b,31,DNA,0,1000,16617463,1,ERR1726858,-
ERR1726858.sig,56dc54f2dc215109ebebe413e38de97e,56dc54f2,51,DNA,0,1000,13917913,1,ERR1726858,-
ERR1726859.sig,8c90a7333d58bee61f05e3276de140c8,8c90a733,21,DNA,0,1000,12119024,1,ERR1726859,-
ERR1726859.sig,64d2049d6375c7bc7b8210a05b746304,64d2049d,31,DNA,0,1000,14285720,1,ERR1726859,-
ERR1726859.sig,94fb46fcaf3c413d5d8174d29f8a30e9,94fb46fc,51,DNA,0,1000,13011778,1,ERR1726859,-
ERR1726864.sig,13127b56cd6bf1fab0387f7efb22f5ee,13127b56,21,DNA,0,1000,15343186,1,ERR1726864,-
ERR1726864.sig,2ef882286f7fda458bf8e171b721ffab,2ef88228,31,DNA,0,1000,16311455,1,ERR1726864,-
ERR1726864.sig,af318408b0ffca965d6de8a3953fa091,af318408,51,DNA,0,1000,13603707,1,ERR1726864,-
ERR1726867.sig,3d645247f62bea01ca7bb875a4724dc9,3d645247,21,DNA,0,1000,14115365,1,ERR1726867,-
ERR1726867.sig,8854e3bb4c7949da020290b94df0f885,8854e3bb,31,DNA,0,1000,15630848,1,ERR1726867,-
ERR1726867.sig,cd73e37feafa9a11f11517d22b89b64c,cd73e37f,51,DNA,0,1000,13670941,1,ERR1726867,-
ERR1726868.sig,cc0bd2182417dd2637da22db0bb36828,cc0bd218,21,DNA,0,1000,10959363,1,ERR1726868,-
ERR1726868.sig,56a27ecd5cb4265a53b1a97125dd226a,56a27ecd,31,DNA,0,1000,12639080,1,ERR1726868,-
ERR1726868.sig,76d66b74f6a807d7b3b74d83e69a1686,76d66b74,51,DNA,0,1000,11476585,1,ERR1726868,-
ERR1726869.sig,83aad0b481251b4f38318e461f72ba52,83aad0b4,21,DNA,0,1000,12007586,1,ERR1726869,-
ERR1726869.sig,cee1e0105d64d55a31aa1eb097952daf,cee1e010,31,DNA,0,1000,13666486,1,ERR1726869,-
ERR1726869.sig,535d15f0b71c1f38dbdb678681466028,535d15f0,51,DNA,0,1000,12136702,1,ERR1726869,-
ERR1726874.sig,ffd7150e613453c7b18689b7bbcfd906,ffd7150e,21,DNA,0,1000,18497052,1,ERR1726874,-
ERR1726874.sig,5549b4092f71aa968dacfdc75a3dec51,5549b409,31,DNA,0,1000,20451011,1,ERR1726874,-
ERR1726874.sig,a2d5dd6ab806766ae3f82b167109aeab,a2d5dd6a,51,DNA,0,1000,17765184,1,ERR1726874,-
ERR1726877.sig,af621408edc2e9ebaf87182f56c4e756,af621408,21,DNA,0,1000,9544634,1,ERR1726877,-
ERR1726877.sig,61562fd164c114c67b54f7881b386fc1,61562fd1,31,DNA,0,1000,11038303,1,ERR1726877,-
ERR1726877.sig,7aa460733c87371fe81de9dd762358ef,7aa46073,51,DNA,0,1000,10155318,1,ERR1726877,-
ERR1726878.sig,69276156700217f2d63e60e8ef10bf74,69276156,21,DNA,0,1000,8592739,1,ERR1726878,-
ERR1726878.sig,e632d3144fbe2f3bd91fbf377c3253d4,e632d314,31,DNA,0,1000,10827028,1,ERR1726878,-
ERR1726878.sig,66936d38a2e4635fecf21823933c34db,66936d38,51,DNA,0,1000,10659006,1,ERR1726878,-
ERR1726880.sig,cc89c30103d0dab554245d3eafba63d6,cc89c301,21,DNA,0,1000,12946532,1,ERR1726880,-
ERR1726880.sig,6b3f5ad8f793d6c5587184fa9a612f8f,6b3f5ad8,31,DNA,0,1000,15154191,1,ERR1726880,-
ERR1726880.sig,697a723882fb218532a00760a8abd100,697a7238,51,DNA,0,1000,13529475,1,ERR1726880,-
ERR1726886.sig,41aa3bbca07e3ce92b6193bef8592936,41aa3bbc,21,DNA,0,1000,11781051,1,ERR1726886,-
ERR1726886.sig,01a23ac35fe3abfda29a053cd143e46d,01a23ac3,31,DNA,0,1000,12771992,1,ERR1726886,-
ERR1726886.sig,1dc793bc1024e0a81dc375d025de5cbc,1dc793bc,51,DNA,0,1000,11199774,1,ERR1726886,-
ERR1726887.sig,1fc13e2d34d668f0552a1b04203d4276,1fc13e2d,21,DNA,0,1000,11071113,1,ERR1726887,-
ERR1726887.sig,31c36152ebd7b53ec11d3a4a80b1f861,31c36152,31,DNA,0,1000,13039944,1,ERR1726887,-
ERR1726887.sig,c3d2ae98a3a7eb5961bf91acf9898bc6,c3d2ae98,51,DNA,0,1000,11995445,1,ERR1726887,-
ERR1726894.sig,e306e012955aa946b97586acaa8520bc,e306e012,21,DNA,0,1000,14018783,1,ERR1726894,-
ERR1726894.sig,c1e08d0208d4d873c3ef774f4262d26b,c1e08d02,31,DNA,0,1000,15534823,1,ERR1726894,-
ERR1726894.sig,ca920909f666663369bf9c24d8bd6fd8,ca920909,51,DNA,0,1000,13521845,1,ERR1726894,-
ERR1726897.sig,d38517b7bdd88d51dc21e31c285ed897,d38517b7,21,DNA,0,1000,13651842,1,ERR1726897,-
ERR1726897.sig,ef77353afbed10f6ace7ae537b199820,ef77353a,31,DNA,0,1000,13824515,1,ERR1726897,-
ERR1726897.sig,cc35a5dec8e06fef8077df401d7a9677,cc35a5de,51,DNA,0,1000,11049649,1,ERR1726897,-
ERR1726906.sig,ea146d5b2c7e242ed6f1735d5a160360,ea146d5b,21,DNA,0,1000,13887518,1,ERR1726906,-
ERR1726906.sig,a003ad296c2cb74d70b50d8d9bbd1f39,a003ad29,31,DNA,0,1000,15478404,1,ERR1726906,-
ERR1726906.sig,15c9c92035dfbc2a1f8baa35454b4b48,15c9c920,51,DNA,0,1000,14098829,1,ERR1726906,-
ERR1726908.sig,e40e7d06597f61f886a6355614aa9941,e40e7d06,21,DNA,0,1000,14492774,1,ERR1726908,-
ERR1726908.sig,54cc7b1fa2c24ef7edb6b9f8849a7632,54cc7b1f,31,DNA,0,1000,14690715,1,ERR1726908,-
ERR1726908.sig,19018e866c580da1d79b3ddab0ffb12a,19018e86,51,DNA,0,1000,11582843,1,ERR1726908,-
ERR1726914.sig,1798dfe0a0e3bb43ecbee9cb82eb8dc8,1798dfe0,21,DNA,0,1000,16894746,1,ERR1726914,-
ERR1726914.sig,8adfccd5968f64415b2b190c5fbdaab3,8adfccd5,31,DNA,0,1000,17282735,1,ERR1726914,-
ERR1726914.sig,43b14a69adefde88a7b9d39cc8e47a95,43b14a69,51,DNA,0,1000,13628364,1,ERR1726914,-
ERR1726917.sig,d01f4d9d2507e712433b699cabfe51ac,d01f4d9d,21,DNA,0,1000,10768749,1,ERR1726917,-
ERR1726917.sig,118cf56e195df1f7d044f057824e74f8,118cf56e,31,DNA,0,1000,12626317,1,ERR1726917,-
ERR1726917.sig,5ebaf4c5875ad8147eda670f52789726,5ebaf4c5,51,DNA,0,1000,11670693,1,ERR1726917,-
ERR1726922.sig,567c689206b254d97c0ad769061ddf09,567c6892,21,DNA,0,1000,11158765,1,ERR1726922,-
ERR1726922.sig,417a92720848191313d6816efbe33181,417a9272,31,DNA,0,1000,13212805,1,ERR1726922,-
ERR1726922.sig,177d48cdc2d9949b8875cab00b814b3d,177d48cd,51,DNA,0,1000,11994168,1,ERR1726922,-
ERR1726935.sig,28e86329d73b77aa4347c5a3a4f57a26,28e86329,21,DNA,0,1000,13497778,1,ERR1726935,-
ERR1726935.sig,90c15ad5e04e40e0e2e2877294a47ba2,90c15ad5,31,DNA,0,1000,14973617,1,ERR1726935,-
ERR1726935.sig,910cf31c45e11c8c4bc9f2a08929bea5,910cf31c,51,DNA,0,1000,12968276,1,ERR1726935,-
ERR1726949.sig,7ed6b6abcfbd567e54c93eee0b1ca25a,7ed6b6ab,21,DNA,0,1000,14293809,1,ERR1726949,-
ERR1726949.sig,0a08fdba80f806354f4de08ad1d75a74,0a08fdba,31,DNA,0,1000,16400113,1,ERR1726949,-
ERR1726949.sig,f9f507469991af32c3b614a8da4a7ab9,f9f50746,51,DNA,0,1000,14631888,1,ERR1726949,-
ERR1726954.sig,2e53a4082e814db311fd77345c47c7f4,2e53a408,21,DNA,0,1000,14239635,1,ERR1726954,-
ERR1726954.sig,96fdd884c5a80ded1ea71a22688a54c9,96fdd884,31,DNA,0,1000,16039280,1,ERR1726954,-
ERR1726954.sig,defb3ab765dec42cd2482b0738ab198a,defb3ab7,51,DNA,0,1000,14228168,1,ERR1726954,-
ERR1726962.sig,bfb562c446bdcdd298dac86bcac0971a,bfb562c4,21,DNA,0,1000,13775854,1,ERR1726962,-
ERR1726962.sig,e1e9b0cd9a3bf02a13d4d07fb3476e23,e1e9b0cd,31,DNA,0,1000,16124601,1,ERR1726962,-
ERR1726962.sig,ec67e7eaac783daad1a3d205b85ba002,ec67e7ea,51,DNA,0,1000,14623952,1,ERR1726962,-
ERR1726966.sig,dcea327adccbef21e72529142aeefc19,dcea327a,21,DNA,0,1000,17034262,1,ERR1726966,-
ERR1726966.sig,33ddc8057d26d38f9218305a502a9d87,33ddc805,31,DNA,0,1000,20193451,1,ERR1726966,-
ERR1726966.sig,179a26752765961ca6da13bdbcddbae3,179a2675,51,DNA,0,1000,18231108,1,ERR1726966,-
ERR1742252.sig,06bd290d78f7998c5810a4225a32cfd7,06bd290d,21,DNA,0,1000,7127041,1,ERR1742252,-
ERR1742252.sig,027b06df4b4d469a7a51c58759fcb31d,027b06df,31,DNA,0,1000,7067192,1,ERR1742252,-
ERR1742252.sig,da89a62662dcd2bc538b0293b7999f37,da89a626,51,DNA,0,1000,5398258,1,ERR1742252,-
ERR1742253.sig,580b45bc1dec5eeda3a3157ecde59090,580b45bc,21,DNA,0,1000,8817138,1,ERR1742253,-
ERR1742253.sig,7657d287ebf041c6cef0973191e24637,7657d287,31,DNA,0,1000,8785714,1,ERR1742253,-
ERR1742253.sig,771aeb34702910078b623e7084f7b652,771aeb34,51,DNA,0,1000,6802804,1,ERR1742253,-
ERR1742256.sig,26dafd2e231b260fb6e2df81b360ed0e,26dafd2e,21,DNA,0,1000,7340062,1,ERR1742256,-
ERR1742256.sig,d132c7d72b7963d6f9c9f344efb7abbf,d132c7d7,31,DNA,0,1000,7276173,1,ERR1742256,-
ERR1742256.sig,bddbb62b6af3c316040b3c08c5193d9c,bddbb62b,51,DNA,0,1000,5550396,1,ERR1742256,-
ERR1742257.sig,25772ccdf517ddd4146f5ed22fb1bb70,25772ccd,21,DNA,0,1000,8103505,1,ERR1742257,-
ERR1742257.sig,db52134120d971e24ed4754bd6b17632,db521341,31,DNA,0,1000,7965928,1,ERR1742257,-
ERR1742257.sig,dfcaf83317e9b6f042cff61f4c821f59,dfcaf833,51,DNA,0,1000,6047185,1,ERR1742257,-
ERR1742270.sig,bdd895db1971084a11c256417f2590d9,bdd895db,21,DNA,0,1000,7908234,1,ERR1742270,-
ERR1742270.sig,02f794fdae9e9781276473fdcdcf5890,02f794fd,31,DNA,0,1000,7722547,1,ERR1742270,-
ERR1742270.sig,720c86f7919931733d93423be26eae6e,720c86f7,51,DNA,0,1000,5861702,1,ERR1742270,-
ERR1762283.sig,e644f87ca2db0d01e1a20a1a006efdff,e644f87c,21,DNA,0,1000,7863622,1,ERR1762283,-
ERR1762283.sig,1153f0867db2f0a087bbfe561b3da8ae,1153f086,31,DNA,0,1000,8283386,1,ERR1762283,-
ERR1762283.sig,e553ea3ac00c8b94beb5e5d2e7e2c2fa,e553ea3a,51,DNA,0,1000,7340260,1,ERR1762283,-
ERR1762284.sig,00a6e60c895cd7dac44389773f1870b4,00a6e60c,21,DNA,0,1000,7767923,1,ERR1762284,-
ERR1762284.sig,39b36ef333ae3e0f5b724d0cdee37cbf,39b36ef3,31,DNA,0,1000,8167559,1,ERR1762284,-
ERR1762284.sig,2cdb086ca2461b0f4a57a9ad20a036ed,2cdb086c,51,DNA,0,1000,7244078,1,ERR1762284,-
ERR1762301.sig,6210f02dcf53ef9583603b3b4d72174d,6210f02d,21,DNA,0,1000,6100117,1,ERR1762301,-
ERR1762301.sig,ba5275126af0f2eb134a63950341a900,ba527512,31,DNA,0,1000,6358915,1,ERR1762301,-
ERR1762301.sig,b03fd20c4a67001338b6fdf1d3411f6a,b03fd20c,51,DNA,0,1000,5641571,1,ERR1762301,-
ERR1801659.sig,7cd4cf0ff454c9798a517f37ad47dfcc,7cd4cf0f,21,DNA,0,1000,492545,1,ERR1801659,-
ERR1801659.sig,1ee8e74ec72f03626a45f5922f3ba3f4,1ee8e74e,31,DNA,0,1000,528690,1,ERR1801659,-
ERR1801659.sig,8d56af1b300888cf905a9cb83059cce1,8d56af1b,51,DNA,0,1000,531896,1,ERR1801659,-
ERR1801662.sig,043349f80d3e7e3123a6fca896c360dd,043349f8,21,DNA,0,1000,542140,1,ERR1801662,-
ERR1801662.sig,7f5472a7229d78a2f8a1d3ec68ebd03a,7f5472a7,31,DNA,0,1000,573759,1,ERR1801662,-
ERR1801662.sig,d5d109291e4315d4056b6011f3d98c48,d5d10929,51,DNA,0,1000,567210,1,ERR1801662,-
ERR1801663.sig,ccad71533730de1eb98e5dc6bf7317a8,ccad7153,21,DNA,0,1000,568248,1,ERR1801663,-
ERR1801663.sig,d65d40c04a7a2126c2288064b2b4ff49,d65d40c0,31,DNA,0,1000,603094,1,ERR1801663,-
ERR1801663.sig,02d7a1d55b9dedb817c2dd85bb00c5ff,02d7a1d5,51,DNA,0,1000,601141,1,ERR1801663,-
ERR1801664.sig,5c7d8f9d9f503bfea08dc3f7927cfe8a,5c7d8f9d,21,DNA,0,1000,143956,1,ERR1801664,-
ERR1801664.sig,6d0bfa40a23d557cc22a38fbe645b082,6d0bfa40,31,DNA,0,1000,153888,1,ERR1801664,-
ERR1801664.sig,54b02cf4e5493b133d453de80436b9aa,54b02cf4,51,DNA,0,1000,149055,1,ERR1801664,-
ERR1801665.sig,5ecaaa0d8d9cd181c2e54f4bf7fc3d17,5ecaaa0d,21,DNA,0,1000,149093,1,ERR1801665,-
ERR1801665.sig,4c8b24ab9f6a54e6587a7485e66fef44,4c8b24ab,31,DNA,0,1000,159661,1,ERR1801665,-
ERR1801665.sig,b7feed627c733012add4d82cc5cf94b7,b7feed62,51,DNA,0,1000,154904,1,ERR1801665,-
ERR1801666.sig,1ed6b7559e9731507dcc15cea709a01e,1ed6b755,21,DNA,0,1000,559790,1,ERR1801666,-
ERR1801666.sig,9fc1c0e424fc150ff25f65a1ed255b7d,9fc1c0e4,31,DNA,0,1000,599437,1,ERR1801666,-
ERR1801666.sig,8c6ee6623313174a41040abfe55660fa,8c6ee662,51,DNA,0,1000,604527,1,ERR1801666,-
ERR1801667.sig,efcd144133fa36674902468c31c33760,efcd1441,21,DNA,0,1000,592494,1,ERR1801667,-
ERR1801667.sig,5c3056141d88731bbd6e45ad662f59ad,5c305614,31,DNA,0,1000,636022,1,ERR1801667,-
ERR1801667.sig,21cf0c5b5960066cb01bf3ce52929e7a,21cf0c5b,51,DNA,0,1000,648601,1,ERR1801667,-
ERR1801668.sig,86e5e0a9e9526628d5af2d8d470db7da,86e5e0a9,21,DNA,0,1000,431466,1,ERR1801668,-
ERR1801668.sig,3b02d24b9361fb117bdddbf3f5f31a3b,3b02d24b,31,DNA,0,1000,472580,1,ERR1801668,-
ERR1801668.sig,e91a3333d893cc10308dd09240831392,e91a3333,51,DNA,0,1000,491290,1,ERR1801668,-
ERR1801669.sig,2a0ed6662206171c755dcc4ca7cbab09,2a0ed666,21,DNA,0,1000,264452,1,ERR1801669,-
ERR1801669.sig,ca6f147f0728cc3b65ac2b3ade05c450,ca6f147f,31,DNA,0,1000,279991,1,ERR1801669,-
ERR1801669.sig,e0e7ef06b1a18014f6ec83dd8b4b68bb,e0e7ef06,51,DNA,0,1000,283702,1,ERR1801669,-
ERR1801670.sig,a5d25bbb27a7fc9a15b251414e613b5e,a5d25bbb,21,DNA,0,1000,323976,1,ERR1801670,-
ERR1801670.sig,82b447d1e32ba0e86ed5efe737870e26,82b447d1,31,DNA,0,1000,351240,1,ERR1801670,-
ERR1801670.sig,83f0284f2332f92c0a7d1a71a8b7bcbc,83f0284f,51,DNA,0,1000,358255,1,ERR1801670,-
ERR1801673.sig,48f5e97c1028e29e6a8e544966f19207,48f5e97c,21,DNA,0,1000,569652,1,ERR1801673,-
ERR1801673.sig,b2970dfd16ba43b92133752f73f72029,b2970dfd,31,DNA,0,1000,613626,1,ERR1801673,-
ERR1801673.sig,43a66d6fcb399e3f6b7dfc1059e97d89,43a66d6f,51,DNA,0,1000,622768,1,ERR1801673,-
ERR1801674.sig,a2cc6964e6a1f9bbaa4afb507d4684d7,a2cc6964,21,DNA,0,1000,602899,1,ERR1801674,-
ERR1801674.sig,0d6a51b0b04cb7bcf412e265736feaf1,0d6a51b0,31,DNA,0,1000,651329,1,ERR1801674,-
ERR1801674.sig,bdb39682d9e5905764aa12678ea42adf,bdb39682,51,DNA,0,1000,664560,1,ERR1801674,-
ERR1877787.sig,f05de24fc97336a405023ccd332251d1,f05de24f,21,DNA,0,1000,6098550,1,ERR1877787,-
ERR1877787.sig,0bd7229e270d9cbc870d0a467913c04e,0bd7229e,31,DNA,0,1000,6459459,1,ERR1877787,-
ERR1877787.sig,b5494502f77980815485f4932f22f4d3,b5494502,51,DNA,0,1000,6068823,1,ERR1877787,-
ERR1877877.sig,d9b28edcf9d847ffec020e29a27dc38b,d9b28edc,21,DNA,0,1000,5866148,1,ERR1877877,-
ERR1877877.sig,34b2d327a9a868ec9cc3e90a7c63db25,34b2d327,31,DNA,0,1000,6192207,1,ERR1877877,-
ERR1877877.sig,6b01a1e9aa6b162133b24e3182eb6b55,6b01a1e9,51,DNA,0,1000,5825451,1,ERR1877877,-
ERR1884269.sig,8fb416234254df4e8a1492b804e023bf,8fb41623,21,DNA,0,1000,7393071,1,ERR1884269,-
ERR1884269.sig,8178f7f067b91d097b0cbcd477a70b61,8178f7f0,31,DNA,0,1000,7522183,1,ERR1884269,-
ERR1884269.sig,72b76636e694dd47388e06d4f39da255,72b76636,51,DNA,0,1000,5607867,1,ERR1884269,-
ERR1939165.sig,192ec7ce8abf032ae1f19cf9074ab190,192ec7ce,21,DNA,0,1000,3982349,1,ERR1939165,-
ERR1939165.sig,78a122efeead895d88d813c91f4977a5,78a122ef,31,DNA,0,1000,4037090,1,ERR1939165,-
ERR1939165.sig,04a3839c0cf9654aebae6684ecd683f0,04a3839c,51,DNA,0,1000,3474032,1,ERR1939165,-
ERR1939167.sig,e5dccc6176151b7f4fdb91ab591beff1,e5dccc61,21,DNA,0,1000,4599917,1,ERR1939167,-
ERR1939167.sig,2e67785610ff6a3bd0e7ae5ed48b2326,2e677856,31,DNA,0,1000,4713056,1,ERR1939167,-
ERR1939167.sig,7965c0890841684e696bc7c4f596a7eb,7965c089,51,DNA,0,1000,4055670,1,ERR1939167,-
ERR1939169.sig,508fe9a87da3d90dd18e90f75e99cddb,508fe9a8,21,DNA,0,1000,5469959,1,ERR1939169,-
ERR1939169.sig,c0b458d20b751c2e5be2f24ea40746a9,c0b458d2,31,DNA,0,1000,5577619,1,ERR1939169,-
ERR1939169.sig,7651a91b5a22b8909f0ba45042580dd0,7651a91b,51,DNA,0,1000,4798004,1,ERR1939169,-
ERR1939171.sig,5aeab27bc1d813842154d79e4edd4382,5aeab27b,21,DNA,0,1000,6145644,1,ERR1939171,-
ERR1939171.sig,5451ae2421c80f89c883b9611b3577e5,5451ae24,31,DNA,0,1000,6341612,1,ERR1939171,-
ERR1939171.sig,f8bbec429e6238db2d98fe7ef5bc6834,f8bbec42,51,DNA,0,1000,5512007,1,ERR1939171,-
ERR1939270.sig,786a567bdae0a7bf403c3002d3b0c53c,786a567b,21,DNA,0,1000,4404626,1,ERR1939270,-
ERR1939270.sig,43a989cc9eee9e769e15c335703c1338,43a989cc,31,DNA,0,1000,4506456,1,ERR1939270,-
ERR1939270.sig,7ac7c1ca00ad2204dda335d1eb6828fe,7ac7c1ca,51,DNA,0,1000,3905217,1,ERR1939270,-
ERR1939272.sig,b1ffda63273de0008b0ab0627427bbe8,b1ffda63,21,DNA,0,1000,4549103,1,ERR1939272,-
ERR1939272.sig,ec9e47397a3654dea1e504b3a7350994,ec9e4739,31,DNA,0,1000,4681891,1,ERR1939272,-
ERR1939272.sig,c18df000034e34bd3b9d46f17f50ae37,c18df000,51,DNA,0,1000,4082175,1,ERR1939272,-
ERR2019394.sig,99b901127bf22511f215ce70bd74de59,99b90112,21,DNA,0,1000,5521058,1,ERR2019394,-
ERR2019394.sig,acb1b578f31239c5d3307dcabca34e38,acb1b578,31,DNA,0,1000,6299349,1,ERR2019394,-
